,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.11122552553812663,0.013267272707026106,35.005892753601074,1.5609426620832672,3,{'n_neighbors': 3},0.9724555088982204,0.9697984899244962,0.9692953943091464,0.9705166666666667,0.0013864697989397978,1
1,0.09964330991109212,0.0030019184250623986,38.095393578211464,0.731080327451532,5,{'n_neighbors': 5},0.9714057188562287,0.9692984649232461,0.9701455218282743,0.9702833333333334,0.0008658151575020753,2
2,0.10078644752502441,0.00391631128987395,41.87744553883871,0.6229656542160245,7,{'n_neighbors': 7},0.9704059188162367,0.9689984499224962,0.9692453868080212,0.96955,0.0006136532939046707,3
3,0.10164690017700195,0.0015282628316774906,43.528261264165245,2.3943747752438718,9,{'n_neighbors': 9},0.9689562087582484,0.967598379918996,0.9678451767765165,0.9681333333333333,0.0005906047698706461,4
